"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr7",27808130,27812246,4117,"*",0.425289443512979,1.34492709538789,18.2349695553186,4.619774103563e-05,0.00862443667206518,"Gained","Intron (ENST00000543117.5/8887, intron 13 of 16)",7,27793138,27829022,35885,1,"8887","ENST00000457186.2",14992,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27812900,27817213,4314,"*",0.517277516763758,1.43482583747161,30.0370576308301,3.46063897059694e-07,0.000276790047548274,"Gained","3' UTR",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",-10588,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27817814,27820759,2946,"*",0.390588740654235,0.893521859426004,13.1267460076791,0.000469342844114748,0.0364061234965808,"Gained","Intron (ENST00000543117.5/8887, intron 15 of 16)",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",-7042,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27820779,27822785,2007,"*",0.537851485563527,0.407771596143133,19.0793096256248,3.19113008228591e-05,0.00663608640558753,"Gained","Intron (ENST00000543117.5/8887, intron 15 of 16)",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",-5016,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27823272,27824456,1185,"*",0.67989743052027,-0.366159819733575,18.9212248313496,3.41961975067351e-05,0.0069736083832859,"Gained","Intron (ENST00000543117.5/8887, intron 15 of 16)",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",-3345,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27826378,27829244,2867,"*",0.471234111631056,1.00791081751602,19.8595336922415,2.27381517049269e-05,0.00523676668861834,"Gained","Promoter (<=1kb)",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",0,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27829933,27831483,1551,"*",0.595468743479354,0.0628759794019578,17.7531047466244,5.71529918669162e-05,0.0099813101123574,"Gained","Promoter (2-3kb)",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",2132,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27831619,27853258,21640,"*",0.407907027097324,4.01623458351301,43.4070175010324,2.44349907700436e-09,1.3932752914528e-05,"Gained","3' UTR",7,27827801,27844564,16764,1,"8887","ENST00000488564.2",3818,"ENSG00000106052","TAX1BP1","Tax1 binding protein 1"
"chr7",27859956,27888129,28174,"*",0.327589392766451,4.39356696761682,31.275066565184,2.1361506320609e-07,0.000195641513924206,"Gained","Promoter (<=1kb)",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",0,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27888626,27896125,7500,"*",0.474236939247182,2.34616115101982,36.6826745949761,2.75607966230815e-08,5.2015237795323e-05,"Gained","3' UTR",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",-24546,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27896769,27898190,1422,"*",0.550716401309354,0.210516231728217,17.9043149314122,5.34546638846198e-05,0.00956346137946284,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",-32689,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27902438,27904886,2449,"*",0.430375399014508,0.883874137773795,15.8750095729227,0.000132443718982191,0.0173735689877632,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",-38358,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27905825,27911279,5455,"*",0.394359016288748,1.941557526012,21.0013611688589,1.39175092408514e-05,0.00369657828838787,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",-41745,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27915374,27920140,4767,"*",0.509089756686586,1.69309744130271,31.8389465884418,1.71778989654159e-07,0.00016924023738309,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27832805,27864080,31276,2,"221895","ENST00000466516.1",-51294,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27920626,27946914,26289,"*",0.377972467811018,4.19552210402512,40.7074961454908,6.36394983566635e-09,2.31375702999404e-05,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27830573,27992056,161484,2,"221895","ENST00000427814.5",45142,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27947045,27963444,16400,"*",0.398297681895854,3.56427219115166,38.0133263039966,1.68865356201667e-08,3.85145925516939e-05,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27830573,27992056,161484,2,"221895","ENST00000427814.5",28612,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27973580,27978988,5409,"*",0.348397616197084,1.87726045567915,16.1762381934267,0.000115593934152536,0.0159504288795757,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27830573,27992056,161484,2,"221895","ENST00000427814.5",13068,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27979188,27983004,3817,"*",0.510956776855389,1.25070089974467,26.3848868630315,1.48268879695795e-06,0.000766320334617205,"Gained","Intron (ENST00000427814.5/221895, intron 1 of 3)",7,27830573,27992056,161484,2,"221895","ENST00000427814.5",9052,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",27992495,28000526,8032,"*",0.270470427910272,2.50969409006235,12.7649880108779,0.000556275341451051,0.0401994217621542,"Gained","Promoter (<=1kb)",7,27832915,27992252,159338,2,"221895","ENST00000447620.5",-243,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28000698,28013734,13037,"*",0.323788171510514,3.15286749874519,22.949009404359,6.10521966752715e-06,0.00205988339813051,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27846503,28020799,174297,2,"221895","ENST00000420835.4",7065,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28013859,28028700,14842,"*",0.37057218877591,3.42280966306996,31.3866356295716,2.04580495407172e-07,0.000188834741246303,"Gained","Promoter (<=1kb)",7,27846503,28020799,174297,2,"221895","ENST00000420835.4",0,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28028857,28031902,3046,"*",0.45029787751042,1.07762372778566,18.8321324763183,3.55481896224723e-05,0.00719351293172047,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27846503,28020799,174297,2,"221895","ENST00000420835.4",-8058,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28050997,28058520,7524,"*",0.396929988332854,2.31901667041532,24.5055913991067,3.19664325628231e-06,0.00133885330964189,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",13164,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28060400,28064314,3915,"*",0.411609691219093,1.24760478097273,15.964125221315,0.000127210971891539,0.016925810013188,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",7370,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28064514,28072781,8268,"*",0.451401474158525,2.56961745328337,36.2538170306922,3.23111940814067e-08,5.51822123383915e-05,"Gained","Promoter (<=1kb)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",0,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28074235,28076674,2440,"*",0.676260201826336,0.633951845596027,33.6461146480462,8.60380217911798e-08,0.000110401461735012,"Gained","Promoter (2-3kb)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-2551,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28077222,28079241,2020,"*",0.697605326186168,0.542791488297798,36.5335577164993,2.91292240038628e-08,5.23674805275858e-05,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-5538,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28079709,28086880,7172,"*",0.315603412681648,2.3634655652307,16.6807303393323,9.21391877467352e-05,0.0136426314690422,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-8025,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28087513,28090657,3145,"*",0.472554377087213,1.06011145703573,21.8123139861228,9.85597588854099e-06,0.00289153884487036,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-15829,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28101668,28110367,8700,"*",0.260271782922187,2.64441746184861,12.1766112139471,0.000734717184848043,0.0470516549442311,"Gained","3' UTR",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-29984,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28111061,28118172,7112,"*",0.475164958994319,2.25064807984507,32.6700752338454,1.24815279083957e-07,0.00014233853900748,"Gained","Exon (ENST00000383896.1/ENST00000383896.1, exon 1 of 1)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-39377,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28120468,28129623,9156,"*",0.381121339410927,2.71084696060627,28.00073610116,7.74202076787002e-07,0.000479631489242158,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27832913,28071684,238772,2,"221895","ENST00000430432.5",-48784,"ENSG00000153814","JAZF1","JAZF zinc finger 1"
"chr7",28131586,28135573,3988,"*",0.440479379294954,1.42221963387728,20.5862691298333,1.66252296616405e-05,0.00422529434970703,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-44749,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28136047,28141776,5730,"*",0.457926572813899,2.08871641916949,30.8287422613754,2.54042541376491e-07,0.000220196500434902,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-38546,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28141834,28147214,5381,"*",0.423309934857484,1.90306736786823,25.3411740525959,2.26779319116527e-06,0.00103709153184714,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-33108,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28148051,28157750,9700,"*",0.50839546802556,2.75255460147246,50.2051662740826,2.38838184475606e-10,4.75423262090217e-06,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-22572,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28158165,28166208,8044,"*",0.368717490879409,2.53005634728559,22.6812742088854,6.83087767869552e-06,0.00220949001801478,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-14114,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28170568,28172161,1594,"*",0.64804969176997,0.0944769525527804,24.7377986924855,2.90533650622999e-06,0.00124951383498228,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-8161,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28172640,28174620,1981,"*",0.490068480050289,0.430111629928689,16.6103838974149,9.50953110005114e-05,0.0139668818178325,"Gained","Intron (ENST00000283928.10/221895, intron 1 of 4)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-5702,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28175091,28180083,4993,"*",0.458938139902551,1.80688264293776,27.1716972965484,1.07921615539501e-06,0.000605022853095069,"Gained","Promoter (<=1kb)",7,28180322,28243903,63582,1,"100128081","ENST00000455963.6",-239,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28180438,28209816,29379,"*",0.354204089156368,4.31876012115292,36.6366123393975,2.80344341971163e-08,5.23674805275858e-05,"Gained","Promoter (<=1kb)",7,28180443,28243917,63475,1,"100128081","ENST00000444500.3",0,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28211007,28216749,5743,"*",0.526254450791896,1.95068827146467,38.7749244676802,1.27883794382244e-08,3.19508869034194e-05,"Gained","Intron (ENST00000455963.6/100128081, intron 2 of 2)",7,28185717,28241911,56195,1,"100128081","ENST00000657365.1",25290,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28218922,28223322,4401,"*",0.417082856291005,1.67572741506975,20.8588167004904,1.47923454683606e-05,0.00387939136102802,"Gained","Exon (ENST00000727488.1/100128081, exon 4 of 4)",7,28185717,28241911,56195,1,"100128081","ENST00000657365.1",33205,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28223387,28226735,3349,"*",0.48127541791566,1.32974713161068,24.5004427441181,3.20349375296846e-06,0.00133885330964189,"Gained","Intron (ENST00000455963.6/100128081, intron 2 of 2)",7,28185717,28241911,56195,1,"100128081","ENST00000657365.1",37670,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28231638,28234239,2602,"*",0.464983510944588,0.815691541849221,18.253130025001,4.58305122279868e-05,0.00861813528928848,"Gained","Intron (ENST00000455963.6/100128081, intron 2 of 2)",7,28185717,28241911,56195,1,"100128081","ENST00000657365.1",45921,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28234972,28239157,4186,"*",0.410472530941459,1.50009589783314,18.1723938045394,4.74885623174477e-05,0.00880348795363856,"Gained","Intron (ENST00000455963.6/100128081, intron 2 of 2)",7,28185717,28241911,56195,1,"100128081","ENST00000657365.1",49255,NA,"JAZF1-AS1","JAZF1 antisense RNA 1"
"chr7",28242405,28250081,7677,"*",0.393025644437997,2.34826405585702,25.0694582609542,2.53484608350314e-06,0.0011229622269827,"Gained","Exon (ENST00000455963.6/100128081, exon 3 of 3)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-49240,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28250530,28251241,712,"*",0.722219667280778,-0.987714888100642,14.0306432882857,0.000308173167456415,0.0288043585644804,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-48080,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28257165,28262602,5438,"*",0.421074046303624,1.84390948996903,23.6755481581338,4.50822952289732e-06,0.00170217647622135,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-36719,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28263298,28264837,1540,"*",0.523472474163185,0.0937257189566153,15.0615613664631,0.000191734160513795,0.0216833793644138,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-34484,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28265476,28269411,3936,"*",0.568330054151222,1.27686141341328,34.0006826097807,7.52120430767649e-08,0.000101485159895359,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-29910,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28272334,28275650,3317,"*",0.493488068579664,1.12681227041321,23.9249313556083,4.06467949784257e-06,0.00159484309149423,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-23671,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28276184,28281800,5617,"*",0.369907687205896,2.00355834353179,19.4400784578301,2.72719482078131e-05,0.00593306687650616,"Gained","Exon (ENST00000482002.1/ENST00000482002.1, exon 1 of 1)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-17521,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28282324,28283508,1185,"*",0.540875017416051,-0.339642284942947,12.0426130813574,0.000783094208157386,0.048805418204294,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-15813,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28283878,28284921,1044,"*",0.587258977365964,-0.509424464441022,13.0587044699988,0.000484613340456532,0.03706794667237,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-14400,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28287146,28293880,6735,"*",0.357493090458446,2.27747969227189,20.2017813939208,1.96144317146684e-05,0.00471621774741488,"Gained","Distal Intergenic",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",-5441,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28296656,28301558,4903,"*",0.329122678262182,1.76392320593377,13.9694998276253,0.000316907335399748,0.0292745531813927,"Gained","Promoter (<=1kb)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",0,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28302036,28303815,1780,"*",0.72825029317657,0.156941818062883,30.5024625005435,2.88528291509645e-07,0.000238320323997834,"Gained","Promoter (2-3kb)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",2715,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28304381,28306371,1991,"*",0.57697465084095,0.386529252638811,21.9306949913506,9.37443424023179e-06,0.00278259340174242,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",5060,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28308148,28325737,17590,"*",0.322831807993677,3.68193906536912,26.2403161917,1.57214769341039e-06,0.000795119881072714,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",8827,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28326260,28330228,3969,"*",0.519251781230246,1.43840372018543,29.2318429935805,4.74973956594517e-07,0.000344792080252991,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",26939,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28333491,28336486,2996,"*",0.517639648750145,0.776922844293622,20.6187275546173,1.63956126377533e-05,0.00418196953169106,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",34170,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28338709,28344453,5745,"*",0.55621077210131,1.96602113104815,40.618040937474,6.57149151314651e-09,2.31375702999404e-05,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",39388,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28347705,28351806,4102,"*",0.361981152282605,1.6077444263468,15.889905024297,0.000131552508488917,0.0172887382550256,"Gained","Intron (ENST00000396299.6/9586, intron 1 of 9)",7,28299321,28820000,520680,1,"9586","ENST00000396299.6",48384,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
