"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr3",140754336,140754780,445,"*","Distal Intergenic",3,140678064,140701150,23087,1,"287015","ENST00000286349.4",76272,"ENSG00000155890","TRIM42","tripartite motif containing 42"
"chr3",141477372,141477636,265,"*","Distal Intergenic",3,141487027,141615344,128318,1,"5922","ENST00000286364.9",-9391,"ENSG00000155903","RASA2","RAS p21 protein activator 2"
"chr3",142850381,142850667,287,"*","Promoter (2-3kb)",3,142820967,142848344,27378,2,"26577","ENST00000480473.5",-2037,"ENSG00000163710","PCOLCE2","procollagen C-endopeptidase enhancer 2"
"chr3",142976676,142976905,230,"*","Intron (ENST00000497652.5/101927832, intron 2 of 4)",3,142964582,142969769,5188,1,"101927832","ENST00000625677.1",12094,"ENSG00000241570","PAQR9-AS1","PAQR9 antisense RNA 1"
"chr3",145018032,145018266,235,"*","Distal Intergenic",3,144877545,144891512,13968,1,"105374141","ENST00000814655.1",140487,NA,"LOC105374141","uncharacterized LOC105374141"
"chr3",149300186,149300462,277,"*","Intron (ENST00000489011.1/128193290, intron 1 of 1)",3,149284782,149333653,48872,1,"128193290","ENST00000489011.1",15404,"ENSG00000244468","TM4SF18-AS1","TM4SF18 antisense RNA 1"
"chr3",150308530,150308925,396,"*","Promoter (<=1kb)",3,150308240,150308944,705,2,"101928022","ENST00000749945.1",19,"ENSG00000243550","LINC01214","long intergenic non-protein coding RNA 1214"
"chr3",153599755,153600041,287,"*","Intron (ENST00000493214.2/105374165, intron 4 of 6)",3,153484495,153502697,18203,1,"152118","ENST00000623038.1",115260,"ENSG00000237787","LINC02877","long intergenic non-protein coding RNA 2877"
"chr3",155387659,155387929,271,"*","Intron (ENST00000494598.5/23007, intron 21 of 21)",3,155449184,155457753,8570,1,"100874035","ENST00000475196.1",-61255,"ENSG00000239508","PLCH1-AS1","PLCH1 antisense RNA 1"
"chr3",158709656,158709928,273,"*","Promoter (<=1kb)",3,158698121,158710872,12752,2,"5918","ENST00000462663.5",944,"ENSG00000118849","RARRES1","retinoic acid receptor responder 1"
"chr3",159190348,159190586,239,"*","Intron (ENST00000639147.2/100505385, intron 1 of 3)",3,159273244,159897359,624116,1,"29970","ENST00000638749.2",-82658,"ENSG00000151967","SCHIP1","schwannomin interacting protein 1"
"chr3",159824377,159824638,262,"*","Intron (ENST00000476809.7/100505385, intron 4 of 9)",3,159839861,159897360,57500,1,"29970","ENST00000445224.6",-15223,"ENSG00000151967","SCHIP1","schwannomin interacting protein 1"
"chr3",159854651,159855054,404,"*","Promoter (1-2kb)",3,159852992,159894723,41732,1,"29970","ENST00000482885.1",1659,"ENSG00000151967","SCHIP1","schwannomin interacting protein 1"
"chr3",167941602,167942029,428,"*","Exon (ENST00000752136.1/646168, exon 4 of 4)",3,167915061,167920749,5689,1,"646168","ENST00000493529.6",26541,"ENSG00000293511","LRRC77P","leucine rich repeat containing 77, pseudogene"
"chr3",169575389,169575690,302,"*","Intron (ENST00000651503.2/2122, intron 1 of 16)",3,169659960,169661162,1203,1,"124906301","ENST00000785208.1",-84270,NA,"LOC124906301","uncharacterized LOC124906301"
"chr3",171089457,171089684,228,"*","Intron (ENST00000834081.1/105374216, intron 2 of 2)",3,171066374,171082682,16309,2,"23043","ENST00000484051.5",-6775,"ENSG00000154310","TNIK","TRAF2 and NCK interacting kinase"
"chr3",171351672,171351945,274,"*","Intron (ENST00000436636.7/23043, intron 2 of 32)",3,171459230,171469702,10473,1,"102724479","ENST00000657847.2",-107285,"ENSG00000240497","LOC102724479","uncharacterized LOC102724479"
"chr3",171417932,171418167,236,"*","Intron (ENST00000436636.7/23043, intron 1 of 32)",3,171459230,171469702,10473,1,"102724479","ENST00000657847.2",-41063,"ENSG00000240497","LOC102724479","uncharacterized LOC102724479"
"chr3",172153300,172153601,302,"*","Intron (ENST00000415807.7/64778, intron 3 of 25)",3,172126974,172251456,124483,1,"64778","ENST00000443501.1",26326,"ENSG00000075420","FNDC3B","fibronectin type III domain containing 3B"
"chr3",176767484,176767887,404,"*","Intron (ENST00000428516.1/ENST00000428516.1, intron 2 of 4)",3,176604160,176721985,117826,2,"100505547","ENST00000794390.1",-45499,NA,"LINC01208","long intergenic non-protein coding RNA 1208"
"chr3",177473237,177473492,256,"*","Intron (ENST00000850231.1/100505566, intron 2 of 3)",3,177468629,177630042,161414,1,"100505566","ENST00000850236.1",4608,"ENSG00000228221","LINC00578","long intergenic non-protein coding RNA 578"
"chr3",177498328,177498561,234,"*","Intron (ENST00000850231.1/100505566, intron 2 of 3)",3,177483340,177630042,146703,1,"100505566","ENST00000850238.1",14988,"ENSG00000228221","LINC00578","long intergenic non-protein coding RNA 578"
"chr3",177596338,177596540,203,"*","Intron (ENST00000850231.1/100505566, intron 3 of 3)",3,177607143,177630045,22903,1,"100505566","ENST00000850245.1",-10603,"ENSG00000228221","LINC00578","long intergenic non-protein coding RNA 578"
"chr3",177597028,177597678,651,"*","Intron (ENST00000850231.1/100505566, intron 3 of 3)",3,177607143,177630045,22903,1,"100505566","ENST00000850245.1",-9465,"ENSG00000228221","LINC00578","long intergenic non-protein coding RNA 578"
"chr3",177615162,177615363,202,"*","Promoter (2-3kb)",3,177617590,177752094,134505,1,"100505566","ENST00000445673.1",-2227,"ENSG00000228221","LINC00578","long intergenic non-protein coding RNA 578"
"chr3",177835026,177835335,310,"*","Intron (ENST00000436078.5/102724550, intron 1 of 2)",3,177827785,177907843,80059,1,"102724550","ENST00000719094.1",7241,"ENSG00000231574","LINC02015","long intergenic non-protein coding RNA 2015"
"chr3",180306757,180307017,261,"*","Distal Intergenic",3,180413008,180422508,9501,1,"100505609","ENST00000670709.1",-105991,"ENSG00000241696","LINC02053","long intergenic non-protein coding RNA 2053"
"chr3",181454621,181455002,382,"*","Intron (ENST00000660576.1/347689, intron 3 of 6)",3,181461582,181611658,150077,1,"347689","ENST00000725562.1",-6580,"ENSG00000242808","SOX2-OT","SOX2 overlapping transcript"
"chr3",181624400,181624736,337,"*","Intron (ENST00000660576.1/347689, intron 4 of 6)",3,181610861,181836880,226020,1,"347689","ENST00000593330.2",13539,"ENSG00000242808","SOX2-OT","SOX2 overlapping transcript"
"chr3",182212607,182212840,234,"*","Distal Intergenic",3,182173946,182182776,8831,2,"105374243","ENST00000814326.1",-29831,"ENSG00000287605","LOC105374243","uncharacterized LOC105374243"
"chr3",182609806,182610064,259,"*","Intron (ENST00000715740.1/105374244, intron 2 of 7)",3,182446954,182617895,170942,2,"401103","ENST00000715738.1",7831,"ENSG00000241098","LINC01994","long intergenic non-protein coding RNA 1994"
"chr3",182618990,182619191,202,"*","Promoter (<=1kb)",3,182498176,182618220,120045,2,"105374244","ENST00000767328.1",-770,"ENSG00000241098","LINC01995","long intergenic non-protein coding RNA 1995"
"chr3",182740794,182741000,207,"*","Exon (ENST00000565024.1/ENST00000565024.1, exon 1 of 1)",3,182696861,182726458,29598,2,"107986054","ENST00000788636.1",-14336,NA,"LOC107986054","uncharacterized LOC107986054"
"chr3",184843830,184844035,206,"*","Intron (ENST00000287546.8/23355, intron 7 of 46)",3,184849029,184855746,6718,1,"23355","ENST00000465818.5",-4994,"ENSG00000156931","VPS8","VPS8 subunit of CORVET complex"
"chr3",185335815,185336064,250,"*","Intron (ENST00000446828.5/9175, intron 2 of 12)",3,185328895,185482811,153917,1,"9175","ENST00000443863.5",6920,"ENSG00000073803","MAP3K13","mitogen-activated protein kinase kinase kinase 13"
"chr3",185813729,185813965,237,"*","Intron (ENST00000382199.7/10644, intron 2 of 15)",3,185814055,185821103,7049,2,"10644","ENST00000466214.1",7138,"ENSG00000073792","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2"
"chr3",186540598,186540899,302,"*","Promoter (<=1kb)",3,186538599,186540520,1922,2,"1427","ENST00000460288.1",-78,"ENSG00000213139","CRYGS","crystallin gamma S"
"chr3",186640584,186640785,202,"*","Promoter (<=1kb)",3,186640459,186652631,12173,1,"26998","ENST00000382136.3",125,"ENSG00000090512","FETUB","fetuin B"
"chr3",187186847,187187066,220,"*","Distal Intergenic",3,187120948,187180908,59961,2,"116832","ENST00000433055.1",-5939,"ENSG00000163923","RPL39L","ribosomal protein L39 like"
"chr3",187403688,187404142,455,"*","Distal Intergenic",3,187423315,187423419,105,1,"124905594","ENST00000459452.1",-19173,"ENSG00000239093","LOC124905594","small nucleolar RNA U13"
"chr3",188294945,188295424,480,"*","Intron (ENST00000448637.5/4026, intron 1 of 6)",3,188341663,188609279,267617,1,"4026","ENST00000494233.5",-46239,"ENSG00000145012","LPP","LIM domain containing preferred translocation partner in lipoma"
"chr3",189563872,189564240,369,"*","Distal Intergenic",3,189596746,189624074,27329,1,"8626","ENST00000820571.1",-32506,"ENSG00000073282","TP63","tumor protein p63"
"chr3",189824633,189824881,249,"*","Intron (ENST00000264731.8/8626, intron 4 of 13)",3,189829922,189830009,88,1,"100126340","ENST00000401239.1",-5041,"ENSG00000216058","MIR944","microRNA 944"
"chr3",190386036,190386587,552,"*","Promoter (1-2kb)",3,190388120,190410008,21889,1,"10686","ENST00000456423.2",-1533,"ENSG00000113946","CLDN16","claudin 16"
"chr3",190701100,190701321,222,"*","Promoter (1-2kb)",3,190697922,190699314,1393,2,"105374272","ENST00000665139.1",-1786,"ENSG00000228730","LINC02013","long intergenic non-protein coding RNA 2013"
"chr3",191412784,191413032,249,"*","Distal Intergenic",3,191425493,191445226,19734,1,"103344926","ENST00000744862.1",-12461,NA,"PYDC2-AS1","PYDC2 antisense RNA 1"
"chr3",193805580,193805886,307,"*","Distal Intergenic",3,193791473,193792084,612,1,"105374283","ENST00000835561.1",14107,NA,"LOC105374283","uncharacterized LOC105374283"
"chr3",193857964,193858268,305,"*","Intron (ENST00000804627.1/ENST00000804627.1, intron 2 of 3)",3,193842731,193844024,1294,2,"105374285","ENST00000445168.2",-13940,NA,"LINC02038","long intergenic non-protein coding RNA 2038"
"chr3",193971439,193971718,280,"*","Intron (ENST00000737074.1/ENST00000737074.1, intron 1 of 1)",3,193993331,193993985,655,2,"100128023","ENST00000411853.1",22267,NA,"DPPA2P3","developmental pluripotency associated 2 pseudogene 3"
"chr3",193972939,193973219,281,"*","Intron (ENST00000737073.1/ENST00000737073.1, intron 1 of 2)",3,193993331,193993985,655,2,"100128023","ENST00000411853.1",20766,NA,"DPPA2P3","developmental pluripotency associated 2 pseudogene 3"
"chr3",194711948,194712231,284,"*","Promoter (2-3kb)",3,194709040,194710189,1150,1,"100507391","ENST00000454508.1",2908,"ENSG00000237222","LINC01968","long intergenic non-protein coding RNA 1968"
"chr3",197317315,197317762,448,"*","Distal Intergenic",3,197333944,197340706,6763,1,"101926923","ENST00000669801.1",-16182,NA,"LOC101926923","uncharacterized LOC101926923"
"chr3",197367225,197367637,413,"*","Intron (ENST00000794352.1/105374308, intron 2 of 2)",3,197333944,197340706,6763,1,"101926923","ENST00000669801.1",33281,NA,"LOC101926923","uncharacterized LOC101926923"
"chr4",16140828,16141157,330,"*","Intron (ENST00000743820.1/ENST00000743820.1, intron 1 of 1)",4,16124321,16128627,4307,2,"105374502","ENST00000743972.1",-12201,"ENSG00000296976","LOC105374502","uncharacterized LOC105374502"
"chr4",19776091,19776424,334,"*","Intron (ENST00000661892.1/105374511, intron 1 of 1)",4,19805171,19938382,133212,1,"105374511","ENST00000819372.1",-28747,NA,"LINC03216","long intergenic non-protein coding RNA 3216"
"chr4",21470567,21470840,274,"*","Intron (ENST00000382152.7/80333, intron 1 of 8)",4,21464700,21464758,59,2,"102465859","ENST00000636158.1",-5809,"ENSG00000283281","MIR7978","microRNA 7978"
"chr4",30380438,30380728,291,"*","Distal Intergenic",4,30720369,31146800,426432,1,"5099","ENST00000621961.2",-339641,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30396996,30397479,484,"*","Distal Intergenic",4,30720369,31146800,426432,1,"5099","ENST00000621961.2",-322890,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30429952,30430688,737,"*","Distal Intergenic",4,30720369,31146800,426432,1,"5099","ENST00000621961.2",-289681,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30600387,30600614,228,"*","Intron (ENST00000805035.1/ENST00000805035.1, intron 2 of 4)",4,30720369,31146800,426432,1,"5099","ENST00000621961.2",-119755,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30757467,30757864,398,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30724527,31142954,418428,1,"5099","ENST00000509759.2",32940,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30789176,30789403,228,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30724527,31142954,418428,1,"5099","ENST00000509759.2",64649,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30822238,30822462,225,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30920153,30987807,67655,1,"5099","ENST00000509925.5",-97691,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30837136,30837432,297,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30920153,30987807,67655,1,"5099","ENST00000509925.5",-82721,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30839484,30840769,1286,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30920153,30987807,67655,1,"5099","ENST00000509925.5",-79384,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",30857119,30857909,791,"*","Intron (ENST00000621961.2/5099, intron 1 of 3)",4,30920153,30987807,67655,1,"5099","ENST00000509925.5",-62244,"ENSG00000169851","PCDH7","protocadherin 7"
"chr4",33369619,33369893,275,"*","Distal Intergenic",4,33467398,33693993,226596,1,"105374391","ENST00000673514.1",-97505,NA,"LOC105374391","uncharacterized LOC105374391"
"chr4",36351177,36351489,313,"*","Intron (ENST00000504344.1/ENST00000504344.1, intron 1 of 2)",4,36332741,36345756,13016,1,"401124","ENST00000503528.1",18436,"ENSG00000197057","DTHD1","death domain containing 1"
"chr4",37392634,37393074,441,"*","Intron (ENST00000309447.6/57495, intron 3 of 6)",4,37453925,37593510,139586,1,"55286","ENST00000381980.9",-60851,"ENSG00000154274","PGCKA1","PDCD10 and GCKIII kinases associated 1"
"chr4",37693496,37693755,260,"*","Distal Intergenic",4,37610634,37686376,75743,2,"768211","ENST00000454158.7",-7120,"ENSG00000181826","RELL1","RELT like 1"
"chr4",37715956,37716209,254,"*","Distal Intergenic",4,37610634,37686376,75743,2,"768211","ENST00000454158.7",-29580,"ENSG00000181826","RELL1","RELT like 1"
"chr4",41145518,41145788,271,"*","Intron (ENST00000508593.6/323, intron 1 of 17)",4,41065590,41207908,142319,2,"323","ENST00000503555.5",62120,"ENSG00000163697","APBB2","amyloid beta precursor protein binding family B member 2"
"chr4",41178568,41179024,457,"*","Intron (ENST00000508593.6/323, intron 1 of 17)",4,41065590,41207908,142319,2,"323","ENST00000503555.5",28884,"ENSG00000163697","APBB2","amyloid beta precursor protein binding family B member 2"
"chr4",41418438,41418645,208,"*","Promoter (<=1kb)",4,41418739,41598948,180210,1,"22998","ENST00000515847.1",-94,"ENSG00000064042","LIMCH1","LIM and calponin homology domains 1"
"chr4",48697957,48698307,351,"*","Intron (ENST00000358350.9/285527, intron 2 of 63)",4,48620657,48681171,60515,2,"285527","ENST00000505759.1",-16786,"ENSG00000075539","FRYL","FRY like transcription coactivator"
"chr4",48699970,48700171,202,"*","Intron (ENST00000358350.9/285527, intron 2 of 63)",4,48620657,48681171,60515,2,"285527","ENST00000505759.1",-18799,"ENSG00000075539","FRYL","FRY like transcription coactivator"
"chr4",48909700,48910024,325,"*","Promoter (2-3kb)",4,48885382,48906937,21556,2,"132299","ENST00000508069.6",-2763,"ENSG00000145247","OCIAD2","OCIA domain containing 2"
"chr4",52265949,52266228,280,"*","Intron (ENST00000660768.1/ENST00000660768.1, intron 2 of 2)",4,52078344,52079900,1557,1,"132671","ENST00000510549.1",187605,"ENSG00000163071","SPATA18","spermatogenesis associated 18"
"chr4",53055377,53055806,430,"*","Intron (ENST00000771080.1/124900701, intron 1 of 1)",4,53039862,53049335,9474,1,"124900701","ENST00000771081.1",15515,NA,"SCFD2-AS2","SCFD2 antisense RNA 2"
"chr4",53688025,53688579,555,"*","Intron (ENST00000507166.5/5156, intron 12 of 23)",4,53695901,53734358,38458,1,"100506444","ENST00000506950.1",-7322,"ENSG00000249341","LOC100506444","uncharacterized LOC100506444"
"chr4",54082213,54082601,389,"*","Intron (ENST00000507166.5/5156, intron 12 of 23)",4,54066460,54091905,25446,2,"26511","ENST00000758260.1",9304,"ENSG00000109220","CHIC2","cysteine rich hydrophobic domain 2"
"chr4",55074344,55074742,399,"*","Intron (ENST00000511222.1/ENST00000511222.1, intron 2 of 3)",4,55094850,55096720,1871,2,"3791","ENST00000509309.1",21978,"ENSG00000128052","KDR","kinase insert domain receptor"
"chr4",55458214,55458454,241,"*","Intron (ENST00000309964.8/9575, intron 10 of 21)",4,55432476,55449426,16951,2,"9575","ENST00000511124.1",-8788,"ENSG00000134852","CLOCK","clock circadian regulator"
"chr4",56099384,56099710,327,"*","Intron (ENST00000629263.3/57482, intron 1 of 4)",4,56049847,56327804,277958,1,"57482","ENST00000646253.2",49537,"ENSG00000109265","CRACD","capping protein inhibiting regulator of actin dynamics"
"chr4",56757885,56758105,221,"*","Distal Intergenic",4,56701545,56705327,3783,2,"105377667","ENST00000848812.1",-52558,"ENSG00000288944","CHAER1","cardiac hypertrophy associated epigenetic regulator 1"
"chr4",57501750,57502136,387,"*","Distal Intergenic",4,57462372,57465975,3604,1,"101928851","ENST00000664465.1",39378,"ENSG00000248505","LINC02380","long intergenic non-protein coding RNA 2380"
"chr4",61068772,61069137,366,"*","Distal Intergenic",4,61143656,61153729,10074,1,"105377249","ENST00000506379.1",-74519,"ENSG00000240152","LINC02271","long intergenic non-protein coding RNA 2271"
"chr4",61203205,61203465,261,"*","Promoter (1-2kb)",4,61202142,62072466,870325,1,"23284","ENST00000514591.5",1063,"ENSG00000150471","ADGRL3","adhesion G protein-coupled receptor L3"
"chr4",61468136,61468402,267,"*","Intron (ENST00000683033.1/23284, intron 2 of 26)",4,61497121,62071138,574018,1,"23284","ENST00000506700.5",-28719,"ENSG00000150471","ADGRL3","adhesion G protein-coupled receptor L3"
"chr4",62457441,62457688,248,"*","Distal Intergenic",4,62072847,62165554,92708,2,"101927186","ENST00000509461.5",-291887,NA,"ADGRL3-AS1","ADGRL3 antisense RNA 1"
"chr4",65513428,65513706,279,"*","Intron (ENST00000273854.7/2044, intron 3 of 17)",4,65668250,65693390,25141,1,"100144602","ENST00000782717.1",-154544,"ENSG00000250846","EPHA5-AS1","EPHA5 antisense RNA 1"
"chr4",66179130,66179367,238,"*","Intron (ENST00000731363.1/105377261, intron 3 of 3)",4,66276824,66276928,105,1,"100302177","ENST00000408636.1",-97457,"ENSG00000221563","MIR1269A","microRNA 1269a"
